Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Are you currently a dues paying member of the Communications Workers of America (CWA)?,Would you agree or disagree that sexual harassment is an issue in your workplace?,"  Have you personally experienced any of the following harassments at your current job or workplace within the last year?  Verbal harassment of a sexual nature 	Unwanted touching or physical contact 	Cyber harassment (including unwanted comments or photos shared via email, social media, or text) 	Unwelcome sexual advances or requests for sexual favors 	Physical acts of sexual assault 	Homophobic or transphobic comments or behavior 	Sexism or gender-based discrimination 	Other forms of sexual harassment ","Yes, to a steward:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","Yes, to a superior:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","Yes, to Human Resources:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","No, but I told a coworker:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","No, not reported:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","If you have reported an incident of sexual harassment, how satisfied were you with the outcome?","Didn’t want to get someone in trouble:If you did not report to your union steward or representative, why not? Check all that apply.","Unsure how to report the incident:If you did not report to your union steward or representative, why not? Check all that apply.","Unsure reporting the incident would help or be taken seriously:If you did not report to your union steward or representative, why not? Check all that apply.","Don’t have a steward or I’m not sure who that person is:If you did not report to your union steward or representative, why not? Check all that apply.","Worried about retaliation:If you did not report to your union steward or representative, why not? Check all that apply.","Don’t trust my steward:If you did not report to your union steward or representative, why not? Check all that apply.","Reported to Human Resources or a superior instead:If you did not report to your union steward or representative, why not? Check all that apply.","Lack of support from co-workers:If you did not report to your union steward or representative, why not? Check all that apply.","I was not a union member at the time of the incident(s):If you did not report to your union steward or representative, why not? Check all that apply.","Other - Write In:If you did not report to your union steward or representative, why not? Check all that apply.","Other - Write In:If you did not report to your union steward or representative, why not? Check all that apply.","If you did report an incident of sexual harassment to a representative of your union, how much do you agree that the union helped you achieve your desired outcome?",A direct supervisor:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Someone in a more senior role who is not a direct supervisor:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Another union-represented employee:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,"A steward, representative, or leader of my union:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.",A contractor hired by my employer:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,A more junior employee:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,A customer of my employer:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Other - Write In:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Exclusive / None of the above:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Other - Write In:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,"Have you witnessed any of the following harassments a bystander at your current job or workplace within the last year?  Verbal harassment of a sexual nature 	Unwanted touching or physical contact 	Cyber harassment (including unwanted comments or photos shared via email, social media, or text) 	Unwelcome sexual advances or requests for sexual favors 	Physical acts of sexual assault 	Homophobic or transphobic comments or behavior 	Sexism or gender-based discrimination 	Other forms of sexual harassment ",How often do you experience or witness sexual harassment at your workplace?,How satisfied are you with the sexual harassment policy and procedures at your workplace?,Office:Please describe your work location.  Check all that apply.,Call center:Please describe your work location.  Check all that apply.,Newsroom:Please describe your work location.  Check all that apply.,Retail store:Please describe your work location.  Check all that apply.,Work at remote sites in the field or from my vehicle:Please describe your work location.  Check all that apply.,Based from my home:Please describe your work location.  Check all that apply.,Airport or airplane:Please describe your work location.  Check all that apply.,Plant or manufacturing site:Please describe your work location.  Check all that apply.,Other - Write In:Please describe your work location.  Check all that apply.,Other - Write In:Please describe your work location.  Check all that apply.,Do you visit homes of customers or clients on the job?,"If yes, have you had an experience in the last year where you feared for your safety, been touched or grabbed, experienced unwanted advances, harassed verbally, or experienced another form of sexual harassment in a customer’s or client’s home?",Have you received training from your employer on protecting yourself from difficult or inappropriate situations in customer’s or client’s homes?,More or better training on how to understand the existing sexual harassment policy and reporting procedure at your workplace:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Bystander training on how to intervene as a witness of sexual harassment:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Advocating for a better sexual harassment policy at your workplace:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Assisting and supporting victims of sexual harassment to address the issue and achieve a desired outcome:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,"Addressing issues of sexual harassment within your Local, which could include creating or improving a sexual harassment policy:How interested would you be in the following actions from your union to address sexual harassment in the workplace?",What is your gender?,Other - Write In:What is your gender?,Other - Write In:What is your gender?,What is your race?,Other - Write In:What is your race?,What is your year of birth? (4 digit year),In which industry do you primarily work?,Other - Write In:In which industry do you primarily work?,What is your annual household income?,What is your highest level of education?,Are there any additional comments you’d like to share?,Sentiment - Are there any additional comments you’d like to share?
786,07/11/2018 0:33,07/11/2018 0:38,Complete,,,,English,android-app://com.google.android.gm,android-app://com.google.android.gm,1531283638_5b4588b6ebd6a0.60158432,"Mozilla/5.0 (Linux; Android 7.1.1; K92 Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/6","Mozilla/5.0 (Linux; Android 7.1.1; K92 Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,107.195.149.124,-92.38020325,35.06399918,United States,Conway,AR,72032,Yes,Neutral,Yes,,,,"No, but I told a coworker",,Not applicable,,Unsure how to report the incident,,,,,,,,Other - Write In,Felt uncomfortable but not sure if they meant to make me uncomfortable ,,,,Another union-represented employee,,,,,,,,No,1 or more times per year,Neutral,Office,Call center,,,,,,,,,No,,,Very interested,Very interested,Very interested,Very interested,Very interested,Gender Variant / Non-conforming,,,White,,1986,Telecom,,"$50,000 to $74,999","Some college, no degree",,
787,07/11/2018 0:44,07/11/2018 0:50,Complete,,,,English,,,1531284295_5b458b47993706.15314214,"Mozilla/5.0 (Linux; Android 4.2.2; QMV7A Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/","Mozilla/5.0 (Linux; Android 4.2.2; QMV7A Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36",,184.98.84.47,-111.841301,33.30619812,United States,Chandler,AZ,85286,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,Call center,,,,,,,,,No,,,Not interested,Not interested,Not interested,Not interested,Not interested,Female,,,White,,1943,Other - Write In,in bound call center,"$25,000 to $34,999","Some college, no degree",,
788,07/11/2018 0:52,07/11/2018 0:58,Complete,,,,English,,,1531284775_5b458d278c2b34.19400980,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",,108.46.56.2,-73.85559845,40.8423996,United States,Bronx,NY,10462,Yes,Agree,Yes,,,,"No, but I told a coworker",,Not applicable,Didn’t want to get someone in trouble,,,,,,,,,,,,,,Another union-represented employee,,,,,,,,Yes,1 or more times per month,Satisfied,Office,,,,,,,,,,No,,,Not interested,Not interested,Not interested,Not interested,Not interested,Female,,,Black/African-American,,1974,Telecom,,"$75,000 to $99,999",Graduated high school,,
789,07/11/2018 0:56,07/11/2018 1:05,Complete,,,,English,https://outlook.live.com/,https://outlook.live.com/,1531284990_5b458dfe696759.96704348,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,,216.14.155.99,-95.87760162,35.92210007,United States,Bixby,OK,74008,Yes,Agree,Yes,"Yes, to a steward","Yes, to a superior",,,,Very Dissatisfied,,,,,,Don’t trust my steward,,,,,,Disagree,,,Another union-represented employee,,,A more junior employee,,,,,Yes,1 or more times per year,Dissatisfied,,,,,,,,,Other - Write In,storeroom,Yes,Yes,No,Interested,Interested,Neutral,Neutral,Interested,Male,,,American Indian/Alaska Native,,1966,Telecom,,"$100,000 to $124,999",Trade/technical school,"I don't think there is a problem with the policy, as stated.......  the problem is with selective enforcement. If you are not a manager's pet, and you complain about a mangers pet, nothing will be done. It's all the same with the Code of Business Conduct.....  selective enforcement, bosses pet won't get wrote up for being out of route or not closing out a job at customers prem.",
790,07/11/2018 0:57,07/11/2018 1:07,Complete,,,,English,android-app://com.google.android.gm,android-app://com.google.android.gm,1531285060_5b458e4435b1e0.92789878,"Mozilla/5.0 (Linux; Android 8.0.0; moto e5 cruise Build/OCP27.91-32) AppleWebKit/537.36 (KHTML, like","Mozilla/5.0 (Linux; Android 8.0.0; moto e5 cruise Build/OCP27.91-32) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36",,107.77.161.10,-97.8219986,37.75099945,United States,,,,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Neutral,,,,,,,,,Other - Write In,Warehouse,No,,,Interested,Interested,Interested,Interested,Interested,Female,,,Black/African-American,,1955,Other - Write In,,"$50,000 to $74,999",Associate degree,,
792,07/11/2018 1:17,07/11/2018 1:25,Complete,,,,English,,,1531286269_5b4592fd300105.11822175,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,,67.170.21.92,-122.1771011,48.05179977,United States,Marysville,WA,98270,Yes,Neutral,Yes,,,,,"No, not reported",Not applicable,,,,,,,,,,Other - Write In,na,,,,Another union-represented employee,,,,,,,,Yes,Unsure,Neutral,Office,,,,,,,,,,No,,,Neutral,Neutral,Neutral,Neutral,Neutral,Male,,,White,,1964,Telecom,,"$35,000 to $49,999",Associate degree,"We are terribly wage, benefits, and pension/retirement discriminated against, also and we have no livable retirement/pension system for an equal amount of years we work in the company; ",
793,07/11/2018 1:31,07/11/2018 1:41,Complete,,,,English,,,1531287081_5b4596296ecb08.81452063,"Mozilla/5.0 (Linux; Android 7.0; VS501 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/6","Mozilla/5.0 (Linux; Android 7.0; VS501 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,50.192.224.33,-74.66449738,39.95759964,United States,Pemberton,NJ,8068,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Satisfied,,,,,,,,,Other - Write In,Nursing home,No,,,Interested,Interested,Neutral,Neutral,Interested,Female,,,Black/African-American,,1977,Healthcare,,"Less than $25,000","Some college, no degree",No,
796,07/11/2018 1:50,07/11/2018 2:07,Complete,,,,English,android-app://com.google.android.gm,android-app://com.google.android.gm,1531288230_5b459aa69f5543.83274816,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG-SM-G935A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG-SM-G935A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,99.101.103.67,-89.92759705,35.0387001,United States,Memphis,TN,38118,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,Unsure,At least once per day,Neutral,,,,,,,,Plant or manufacturing site,,,No,,,Interested,Interested,Neutral,Neutral,Neutral,Female,,,Black/African-American,,1971,Manufacturing,,"$25,000 to $34,999",Graduated high school,,
797,07/11/2018 2:08,07/11/2018 2:14,Complete,,,,English,,,1531289306_5b459eda09a4d5.81409812,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Cr","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/67.0.3396.87 Mobile/15G77 Safari/604.1",,69.138.144.216,-86.60050201,36.34790039,United States,Hendersonville,TN,37075,Yes,Agree,Yes,,,,,"No, not reported",Not applicable,,,Unsure reporting the incident would help or be taken seriously,,Worried about retaliation,,,,,,,,,Someone in a more senior role who is not a direct supervisor,Another union-represented employee,,,A more junior employee,,,,,Yes,1 or more times per year,Neutral,,,,,,,Airport or airplane,,,,No,,,Interested,Interested,Interested,Interested,Interested,Female,,,White,,1973,Airlines,,"$100,000 to $124,999","Advanced degree (Master's, Ph.D., M.D.)",,
799,07/11/2018 2:26,07/11/2018 2:31,Complete,,,,English,,,1531290387_5b45a313737105.26176664,"Mozilla/5.0 (Linux; Android 7.0; QTASUN1 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome","Mozilla/5.0 (Linux; Android 7.0; QTASUN1 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,108.93.68.243,-86.19339752,34.19169998,United States,Boaz,AL,35957,Yes,Strongly agree,Yes,,,,,"No, not reported",Not applicable,,,,,Worried about retaliation,,,Lack of support from co-workers,,Other - Write In,Unsure who to trust as some stewards have big mouths,,,,Another union-represented employee,,,,,,,,Yes,1 or more times per month,Very Dissatisfied,,Call center,,,,,,,,,No,,,Very interested,Very interested,Very interested,Very interested,Very interested,Female,,,American Indian/Alaska Native,,1955,Other - Write In,Telecomunicaciones,"$50,000 to $74,999",Trade/technical school,,
801,07/11/2018 2:53,07/11/2018 3:03,Complete,,,,English,android-app://com.google.android.gm,android-app://com.google.android.gm,1531292002_5b45a9629b2f73.67237797,"Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chro","Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,107.77.216.55,-80.21440125,25.93880081,United States,Miami,FL,33169,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,Yes,1 or more times per month,Satisfied,,Call center,,,,,,,,,No,,,Interested,Very interested,Neutral,Interested,Neutral,Female,,,Hispanic/Latino,,1988,Telecom,,"$50,000 to $74,999","Some college, no degree",,
804,07/11/2018 3:24,07/11/2018 3:28,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1531293850_5b45b09adb8193.11097261,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/179.0.0.50.82;FBBV/116150041;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBOP/5;FBRV/116580710]",,76.109.196.76,-80.29239655,25.66629982,United States,Miami,FL,33156,Yes,Strongly agree,Yes,,,,"No, but I told a coworker",,Not applicable,,,Unsure reporting the incident would help or be taken seriously,,,,,,,,,,,,,"A steward, representative, or leader of my union",,,,,,,Yes,1 or more times per month,Very Dissatisfied,,,,,,,Airport or airplane,,,,No,,,Very interested,Very interested,Very interested,Very interested,Very interested,Male,,,Hispanic/Latino,,1988,Airlines,,"$25,000 to $34,999","Advanced degree (Master's, Ph.D., M.D.)",,
806,07/11/2018 3:36,07/11/2018 3:39,Complete,,,,English,https://www.facebook.com/,https://www.facebook.com/,1531294577_5b45b371dde8a8.63806252,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,,72.235.248.87,-158.0861969,21.37750053,United States,Kapolei,HI,96707,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,Office,,,,Work at remote sites in the field or from my vehicle,,,,,,No,,,Not interested,Neutral,Not interested,Neutral,Neutral,Female,,,Black/African-American,,1964,Telecom,,"$75,000 to $99,999",Bachelor's degree,,
807,07/11/2018 3:52,07/11/2018 3:59,Complete,,,,English,,,1531295555_5b45b743956a42.62897473,"Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SCH-I545 4G Build/LRX22C) AppleWebKit/537.36 (KHTML, like","Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SCH-I545 4G Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36",,174.202.16.216,-73.94499969,40.64509964,United States,Brooklyn,NY,11249,Yes,Agree,Yes,,,,,"No, not reported",Not applicable,Didn’t want to get someone in trouble,,,,Worried about retaliation,Don’t trust my steward,,Lack of support from co-workers,,,,,,,Another union-represented employee,"A steward, representative, or leader of my union",,,,,,,Yes,1 or more times per month,Dissatisfied,,,,,Work at remote sites in the field or from my vehicle,,,,,,No,,,Very interested,Very interested,Very interested,Very interested,Very interested,Female,,,Hispanic/Latino,,1973,Telecom,,"$75,000 to $99,999",Graduated high school,,
809,07/11/2018 4:28,07/11/2018 4:32,Complete,,,,English,http://m.facebook.com/,http://m.facebook.com/,1531297703_5b45bfa7236b27.09149181,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG-SM-G930A Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG-SM-G930A Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/179.0.0.44.83;]",,99.28.14.86,-85.98370361,39.96099854,United States,Fishers,IN,46038,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Neutral,,Call center,,,,,,,,,No,,,Not at all interested or opposed,Not at all interested or opposed,Not at all interested or opposed,Interested,Not at all interested or opposed,Male,,,White,,1974,Telecom,,"$50,000 to $74,999","Some college, no degree","The CWA needs to start paying attention to the racial biases by its local leadership teams...ie... Chief Union stewards, area reps, local presidents...",
810,07/11/2018 4:45,07/11/2018 4:50,Complete,,,,English,android-app://com.google.android.gm,android-app://com.google.android.gm,1531298713_5b45c399603ed2.15360691,"Mozilla/5.0 (Linux; Android 7.1.1; SM-T350 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chro","Mozilla/5.0 (Linux; Android 7.1.1; SM-T350 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,32.209.40.45,-73.39150238,41.38069916,United States,Bethel,CT,6801,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,Office,,,,,,,,,,No,,,Interested,Interested,Neutral,Interested,Interested,Male,,,Hispanic/Latino,,1958,Healthcare,,"$75,000 to $99,999","Some college, no degree",,
811,07/11/2018 5:00,07/11/2018 5:04,Complete,,,,English,,,1531299620_5b45c724840af1.48029505,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,97.68.153.163,-81.37059784,28.54450035,United States,Orlando,FL,32801,Yes,Agree,Yes,"Yes, to a steward",,,,,Not applicable,,,,,,,,,,,,Not applicable,,,Another union-represented employee,,,,,,,,Yes,Less often than one time per year,Neutral,,,,,,,Airport or airplane,,,,No,,,Neutral,Interested,Interested,Interested,Interested,Male,,,Hispanic/Latino,,1988,Airlines,,"$25,000 to $34,999",Bachelor's degree,,
812,07/11/2018 5:14,07/11/2018 5:23,Complete,,,,English,,,1531300490_5b45ca8a9e6540.60247296,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",,142.197.208.250,-82.02570343,29.05629921,United States,Belleview,FL,34420,Yes,Strongly agree,No,,,,,,Satisfied,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,1 or more times per month,Neutral,,Call center,,,,,,,,,No,,,Not interested,Not interested,Not interested,Not interested,Neutral,Female,,,White,,1973,Telecom,,"$35,000 to $49,999",Graduated high school,The comment have were made years ago and have not been made since i put the person in his place. ,
813,07/11/2018 5:18,07/11/2018 5:27,Complete,,,,English,,,1531300699_5b45cb5bf0a7a5.75836865,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,64.234.173.119,-106.3906021,35.14830017,United States,Cedar Crest,NM,87008,Yes,Agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,Yes,1 or more times per week,Satisfied,,,,,,,,,Other - Write In,Hospital,No,,,Interested,Interested,Interested,Interested,Interested,Male,,,Hispanic/Latino,,1978,Healthcare,,"$35,000 to $49,999","Some college, no degree",,
814,07/11/2018 5:19,07/11/2018 5:25,Complete,,,,English,android-app://com.google.android.gm,android-app://com.google.android.gm,1531300797_5b45cbbd2c3084.09522614,"Mozilla/5.0 (Linux; Android 7.0; VS987 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/6","Mozilla/5.0 (Linux; Android 7.0; VS987 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,108.26.20.89,-76.36399841,43.17649841,United States,Baldwinsville,NY,13027,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Satisfied,Office,,,,,,,,,,No,,,Not at all interested or opposed,Not at all interested or opposed,Not at all interested or opposed,Not at all interested or opposed,Not at all interested or opposed,Male,,,White,,1966,Healthcare,,"$25,000 to $34,999",Associate degree,N/a,
816,07/11/2018 5:28,07/11/2018 5:31,Complete,,,,English,,,1531301330_5b45cdd288f162.56009042,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,107.77.194.189,-83.376297,42.46450043,United States,,MI,,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,Call center,,,,,,,,,No,,,Neutral,Interested,Neutral,Not interested,Not interested,Female,,,White,,1980,Telecom,,"$35,000 to $49,999",,,
817,07/11/2018 5:33,07/11/2018 5:39,Complete,,,,English,,,1531301616_5b45cef0c5f247.28144439,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,70.121.153.93,-98.27349854,29.48859978,United States,Converse,TX,78109,Yes,Strongly agree,Yes,,,,,"No, not reported",Not applicable,,,,,,,,,,Other - Write In,STEWARD NOT ON SITE,,A direct supervisor,,,,,,,,,,Yes,At least once per day,Very Dissatisfied,,Call center,,,,,,,,,No,,,Not at all interested or opposed,Neutral,Very interested,Neutral,Neutral,Female,,,White,,1946,Telecom,,"$50,000 to $74,999",Bachelor's degree,,
820,07/11/2018 6:21,07/11/2018 6:28,Complete,,,,English,,,1531304471_5b45da1779f4a8.90786907,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G920P Build/NRD90M) AppleWebKit/537.36 (KHTML, like Geck","Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G920P Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",,66.87.141.116,-66.06710052,18.42169952,Puerto Rico,San Juan,0,918,Yes,Strongly agree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Unsure,Satisfied,,,,,,,Airport or airplane,,,,No,,,Interested,Interested,Interested,Interested,Interested,Male,,,Hispanic/Latino,,1963,Airlines,,"$35,000 to $49,999",Bachelor's degree,,
822,07/11/2018 6:37,07/11/2018 6:42,Complete,,,,English,,,1531305478_5b45de063530a0.95342892,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,24.190.80.181,-73.61019897,41.33409882,United States,North Salem,NY,10560,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Unsure or unaware of any policies or procedures related to sexual harassment in my workplace,,,,,,,,,Other - Write In,Studio,No,,,Not interested,Neutral,Not interested,Neutral,Not interested,Male,,,White,,1956,Media,,"$50,000 to $74,999",Bachelor's degree,,
825,07/11/2018 6:54,07/11/2018 6:56,Complete,,,,English,,,1531306442_5b45e1ca5b98a4.34680381,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,98.10.100.7,-77.5223999,43.05110168,United States,Pittsford,NY,14534,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Satisfied,Office,,,,,,,,,,No,,,Not at all interested or opposed,Very interested,Not interested,Interested,Not interested,Male,,,White,,1959,Government/public service,,"$150,000 or more",Bachelor's degree,,
