"","response.id","time.started","date.submitted","status","contact.id","legacy.comments","comments","language","referer","extended.referer","sessionid","user.agent","extended.user.agent","tags","ip.address","longitude","latitude","country","city","state.region","postal","are.you.currently.a.dues.paying.member.of.the.communications.workers.of.america..cwa..","would.you.agree.or.disagree.that.sexual.harassment.is.an.issue.in.your.workplace.","â..have.you.personally.experienced.any.of.the.following.harassments.at.your.current.job.or.workplace.within.the.last.year...verbal.harassment.of.a.sexual.nature..unwanted.touching.or.physical.contact..cyber.harassment..including.unwanted.comments.or.photos.shared.via.email..social.media..or.text...unwelcome.sexual.advances.or.requests.for.sexual.favors..physical.acts.of.sexual.assault..homophobic.or.transphobic.comments.or.behavior..sexism.or.gender.based.discrimination..other.forms.of.sexual.harassment.","yes..to.a.steward.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","yes..to.a.superior.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","yes..to.human.resources.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","no..but.i.told.a.coworker.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","no..not.reported.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","if.you.have.reported.an.incident.of.sexual.harassment..how.satisfied.were.you.with.the.outcome.","didn.t.want.to.get.someone.in.trouble.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","unsure.how.to.report.the.incident.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","unsure.reporting.the.incident.would.help.or.be.taken.seriously.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","don.t.have.a.steward.or.i.m.not.sure.who.that.person.is.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","worried.about.retaliation.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","don.t.trust.my.steward.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","reported.to.human.resources.or.a.superior.instead.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","lack.of.support.from.co.workers.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","i.was.not.a.union.member.at.the.time.of.the.incident.s..if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","other...write.in.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","other...write.in.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply..1","if.you.did.report.an.incident.of.sexual.harassment.to.a.representative.of.your.union..how.much.do.you.agree.that.the.union.helped.you.achieve.your.desired.outcome.","a.direct.supervisor.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","someone.in.a.more.senior.role.who.is.not.a.direct.supervisor.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","another.union.represented.employee.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.steward..representative..or.leader.of.my.union.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.contractor.hired.by.my.employer.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.more.junior.employee.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.customer.of.my.employer.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","other...write.in.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","exclusive...none.of.the.above.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","other...write.in.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply..1","have.you.witnessed.any.of.the.following.harassments.a.bystander.at.your.current.job.or.workplace.within.the.last.year...verbal.harassment.of.a.sexual.nature..unwanted.touching.or.physical.contact..cyber.harassment..including.unwanted.comments.or.photos.shared.via.email..social.media..or.text...unwelcome.sexual.advances.or.requests.for.sexual.favors..physical.acts.of.sexual.assault..homophobic.or.transphobic.comments.or.behavior..sexism.or.gender.based.discrimination..other.forms.of.sexual.harassment.","how.often.do.you.experience.or.witness.sexual.harassment.at.your.workplace.","how.satisfied.are.you.with.the.sexual.harassment.policy.and.procedures.at.your.workplace.","office.please.describe.your.work.location.â..check.all.that.apply.","call.center.please.describe.your.work.location.â..check.all.that.apply.","newsroom.please.describe.your.work.location.â..check.all.that.apply.","retail.store.please.describe.your.work.location.â..check.all.that.apply.","work.at.remote.sites.in.the.field.or.from.my.vehicle.please.describe.your.work.location.â..check.all.that.apply.","based.from.my.home.please.describe.your.work.location.â..check.all.that.apply.","airport.or.airplane.please.describe.your.work.location.â..check.all.that.apply.","plant.or.manufacturing.site.please.describe.your.work.location.â..check.all.that.apply.","other...write.in.please.describe.your.work.location.â..check.all.that.apply.","other...write.in.please.describe.your.work.location.â..check.all.that.apply..1","do.you.visit.homes.of.customers.or.clients.on.the.job.","if.yes..have.you.had.an.experience.in.the.last.year.where.you.feared.for.your.safety..been.touched.or.grabbed..experienced.unwanted.advances..harassed.verbally..or.experienced.another.form.of.sexual.harassment.in.a.customer.s.or.client.s.home.","have.you.received.training.from.your.employer.on.protecting.yourself.from.difficult.or.inappropriate.situations.in.customer.s.or.client.s.homes.","more.or.better.training.on.how.to.understand.the.existing.sexual.harassment.policy.and.reporting.procedure.at.your.workplace.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","bystander.training.on.how.to.intervene.as.a.witness.of.sexual.harassment.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","advocating.for.a.better.sexual.harassment.policy.at.your.workplace.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","assisting.and.supporting.victims.of.sexual.harassment.to.address.the.issue.and.achieve.a.desired.outcome.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","addressing.issues.of.sexual.harassment.within.your.local..which.could.include.creating.or.improving.a.sexual.harassment.policy.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","what.is.your.gender.","other...write.in.what.is.your.gender.","other...write.in.what.is.your.gender..1","what.is.your.race.","other...write.in.what.is.your.race.","what.is.your.year.of.birth...4.digit.year.","in.which.industry.do.you.primarily.work.","other...write.in.in.which.industry.do.you.primarily.work.","what.is.your.annual.household.income.","what.is.your.highest.level.of.education.","are.there.any.additional.comments.you.d.like.to.share.","sentiment...are.there.any.additional.comments.you.d.like.to.share.","sexcat","racecat","raw_age","agecat","weights"
"456",1081,"07/14/2018 10:34","07/14/2018 10:40","Complete",NA,NA,NA,"English","","","1531578876_5b4a09fc5a4479.97784189","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"174.220.18.22",-75.99970245,43.03079987,"United States","Fayetteville","NY",13066,"Yes","Neutral","Yes","","","","","No, not reported","Not applicable","","","","","Worried about retaliation","","","","","","","","","","","","","","","","Exclusive / None of the above","","No","Unsure","Neutral","","","","","Work at remote sites in the field or from my vehicle","Based from my home","","","","","Yes","No","No","Neutral","Neutral","Neutral","Neutral","Neutral","Male",NA,"","White","",1965,"Media","","","Bachelor's degree","",NA,"Male","White",53,2,1.16570662418628
"457",1082,"07/14/2018 10:35","07/14/2018 10:40","Complete",NA,NA,NA,"English","","","1531578945_5b4a0a41584305.28808003","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"174.235.4.233",-95.40720367,29.77090073,"United States","Houston","TX",77007,"Yes","Neutral","Yes","","","","","No, not reported","Not applicable","","Unsure how to report the incident","","","","","","","","","","","A direct supervisor","","","","","","A customer of my employer","","","","No","Less often than one time per year","Neutral","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Interested","Very interested","Interested","Female",NA,"","White","",1991,"Airlines","","Less than $25,000","Associate degree","",NA,"Female","White",27,1,0.901177271985636
"462",1089,"07/14/2018 10:46","07/14/2018 10:50","Complete",NA,NA,NA,"English","","","1531579564_5b4a0cac32f8e7.57523810","Mozilla/5.0 (Linux; Android 5.1.1; LG-K330 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chro","Mozilla/5.0 (Linux; Android 5.1.1; LG-K330 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",NA,"172.56.15.225",-95.34719849,29.74909973,"United States","Houston","TX",77003,"Yes","Neutral","Yes","","","","","No, not reported","Neutral","","","","","","Don't trust my steward","","","","","","","","","","","","","","","Exclusive / None of the above","","Yes","1 or more times per week","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","","","Airport or airplane","","","","No","","","Not interested","Not interested","Not interested","Not interested","Not interested","Male",NA,"","White","",1959,"Airlines","","$75,000 to $99,999","Bachelor's degree","",NA,"Male","White",59,2,1.16570662418628
"464",1092,"07/14/2018 10:51","07/14/2018 10:55","Complete",NA,NA,NA,"English","","","1531579880_5b4a0de8016911.16601392","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"172.58.27.0",-118.2922974,34.04779816,"United States","Los Angeles","CA",90006,"Yes","Agree","Yes","","","","","No, not reported","Dissatisfied","Didn't want to get someone in trouble","","","","","","","","","","","","","Someone in a more senior role who is not a direct supervisor","Another union-represented employee","A steward, representative, or leader of my union","","","","","","","Yes","Unsure","Neutral","","","","","","","Airport or airplane","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Male",NA,"","White","",1958,"Airlines","","$75,000 to $99,999","Bachelor's degree","",NA,"Male","White",60,3,1.67584471264405
"468",1099,"07/14/2018 11:01","07/14/2018 11:05","Complete",NA,NA,NA,"English","","","1531580518_5b4a1066121481.92790911","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"96.235.164.58",-74.90989685,39.8506012,"United States","Marlton","NJ",8053,"Yes","Strongly agree","Yes","","","","","No, not reported","Not applicable","","","","","Worried about retaliation","","","","","","","","A direct supervisor","","Another union-represented employee","","A contractor hired by my employer","A more junior employee","","","","","Yes","Unsure","Very Dissatisfied","Office","","","","Work at remote sites in the field or from my vehicle","","","Plant or manufacturing site","","","No","","","Not interested","Not interested","Not interested","Not interested","Not interested","Female",NA,"","White","",1981,"Government/public service","","$150,000 or more","Advanced degree (Master's, Ph.D., M.D.)","",NA,"Female","White",37,1,0.901177271985636
"471",1104,"07/14/2018 11:04","07/14/2018 11:07","Complete",NA,NA,NA,"English","","","1531580695_5b4a11172b56b6.37728223","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0",NA,"107.128.250.91",-83.43430328,39.53720093,"United States","Washington Court House","OH",43160,"Yes","Strongly agree","Yes","","","","","No, not reported","Not applicable","Didn't want to get someone in trouble","","","","","","","","","","","","","","Another union-represented employee","A steward, representative, or leader of my union","","","A customer of my employer","","","","Yes","At least once per day","Very Satisfied","","","","","Work at remote sites in the field or from my vehicle","","","","Other - Write In","Garage","Yes","Yes","No","Not interested","Not interested","Not interested","Not interested","Not interested","Male",NA,"","White","",1988,"Telecom","","$50,000 to $74,999","Bachelor's degree","",NA,"Male","White",30,1,1.11939189628254
"473",1109,"07/14/2018 11:08","07/14/2018 11:11","Complete",NA,NA,NA,"English","","","1531580939_5b4a120b833413.74370926","Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",NA,"174.237.6.45",-106.6511002,35.08449936,"United States","Albuquerque","NM",87158,"Yes","Strongly agree","Yes","","","","","No, not reported","Not applicable","Didn't want to get someone in trouble","Unsure how to report the incident","Unsure reporting the incident would help or be taken seriously","","Worried about retaliation","Don't trust my steward","","","","","","","","","Another union-represented employee","","","","","","","","Yes","1 or more times per month","Neutral","","","","","","","Airport or airplane","","","","No","","","Neutral","Neutral","Neutral","Neutral","Very interested","Male",NA,"","White","",1985,"Airlines","","$75,000 to $99,999","Some college, no degree","",NA,"Male","White",33,1,1.11939189628254
"475",1112,"07/14/2018 11:13","07/14/2018 11:15","Complete",NA,NA,NA,"English","","","1531581203_5b4a1313bd80e1.17265150","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"65.74.232.178",-98.48139954,29.53560066,"United States","San Antonio","TX",78216,"Yes","Agree","Yes","","Yes, to a superior","","","","Dissatisfied","","","","","","","Reported to Human Resources or a superior instead","","","","","","A direct supervisor","","Another union-represented employee","","","","A customer of my employer","","","","Yes","1 or more times per week","Very Dissatisfied","","","","Retail store","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","White","",1987,"Retail","","$35,000 to $49,999","Associate degree","",NA,"Female","White",31,1,0.901177271985636
"477",1115,"07/14/2018 11:19","07/14/2018 11:26","Complete",NA,NA,NA,"English","","","1531581591_5b4a1497730f48.22203191","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"100.44.128.164",-97.8219986,37.75099945,"United States","","",NA,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","Didn't want to get someone in trouble","","","","Worried about retaliation","","","Lack of support from co-workers","","Other - Write In","Worried I wouldn't be taken seriously or told I should have done more to stop it","","","Someone in a more senior role who is not a direct supervisor","","","","","A customer of my employer","","","","Unsure","1 or more times per year","Neutral","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Interested","Interested","Interested","Female",NA,"","White","",1990,"Airlines","","$35,000 to $49,999","Bachelor's degree","",NA,"Female","White",28,1,0.901177271985636
"479",1117,"07/14/2018 11:24","07/14/2018 11:27","Complete",NA,NA,NA,"English","","","1531581849_5b4a159937e0a7.04393062","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"99.135.44.47",-80.35820007,25.70140076,"United States","Miami","FL",33173,"Yes","Agree","Yes","","","","No, but I told a coworker","","Neutral","","","","","","Don't trust my steward","","","","","","","","Someone in a more senior role who is not a direct supervisor","","A steward, representative, or leader of my union","","","","","","","Yes","1 or more times per month","Dissatisfied","","","","","","","Airport or airplane","","","","No","","","Neutral","Neutral","Interested","Interested","Interested","Female",NA,"","Hispanic/Latino","",1970,"Airlines","","$100,000 to $124,999","Associate degree","",NA,"Female","Hispanic/Latino",48,2,0.513815875385416
"485",1129,"07/14/2018 11:37","07/14/2018 11:41","Complete",NA,NA,NA,"English","","","1531582673_5b4a18d14eef78.51065666","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"172.58.60.229",-104.887001,39.67620087,"United States","Denver","CO",80231,"Yes","Strongly agree","Yes","","","","No, but I told a coworker","","Neutral","","","Unsure reporting the incident would help or be taken seriously","","","","","","","","","","","","Another union-represented employee","","","","A customer of my employer","","","","Yes","1 or more times per year","Dissatisfied","","","","","","","Airport or airplane","","","","No","","","Interested","Very interested","Neutral","Interested","Interested","Male",NA,"","White","",1953,"Airlines","","$100,000 to $124,999","Bachelor's degree","",NA,"Male","White",65,3,1.67584471264405
"486",1131,"07/14/2018 11:42","07/14/2018 11:46","Complete",NA,NA,NA,"English","android-app://com.google.android.gm","android-app://com.google.android.gm","1531582928_5b4a19d07a4214.90534531","Mozilla/5.0 (Linux; Android 7.0; VS501 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/6","Mozilla/5.0 (Linux; Android 7.0; VS501 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36",NA,"174.224.138.85",-78.74790192,42.92639923,"United States","Buffalo","NY",14225,"Yes","Agree","Yes","","","","","No, not reported","Not applicable","","","","","","","","","","Other - Write In","All of the above.","","","","Another union-represented employee","","","","","","","","Yes","1 or more times per week","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","","","","","Other - Write In","Emergency room","No","","","Very interested","Very interested","Very interested","Not interested","Not interested","Female",NA,"","White","",1958,"Healthcare","","$35,000 to $49,999","Graduated high school","",NA,"Female","White",60,3,1.34915499337412
"491",1137,"07/14/2018 11:51","07/14/2018 11:55","Complete",NA,NA,NA,"English","","","1531583465_5b4a1be90013d0.02449449","Mozilla/5.0 (Linux; Android 7.0; SM-G930T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrom","Mozilla/5.0 (Linux; Android 7.0; SM-G930T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",NA,"208.54.36.253",-71.09570313,42.33309937,"United States","Boston","MA",2120,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","Didn't want to get someone in trouble","","Unsure reporting the incident would help or be taken seriously","","","","","","","","","","","Someone in a more senior role who is not a direct supervisor","","","A contractor hired by my employer","","","","","","No","1 or more times per month","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","Office","","","","","","","","","","No","","","Interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","Black/African-American","",1991,"Government/public service","","$25,000 to $34,999","Associate degree","",NA,"Female","Black/African-American",27,1,0.536948045767753
"492",1138,"07/14/2018 11:52","07/14/2018 11:55","Complete",NA,NA,NA,"English","","","1531583543_5b4a1c37d99c55.71857173","Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",NA,"68.35.200.254",-88.35350037,30.65859985,"United States","Mobile","AL",36608,"Yes","Agree","Yes","","","","No, but I told a coworker","","Neutral","","","Unsure reporting the incident would help or be taken seriously","","Worried about retaliation","","","","","","","","","","","","","A more junior employee","A customer of my employer","Other - Write In","","Pilot","Yes","1 or more times per month","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","","","Airport or airplane","","","","No","","","Neutral","Interested","Interested","Interested","Interested","Female",NA,"","Black/African-American","",1992,"Airlines","","$25,000 to $34,999","Some college, no degree","",NA,"Female","Black/African-American",26,1,0.536948045767753
"494",1141,"07/14/2018 12:01","07/14/2018 12:08","Complete",NA,NA,NA,"English","","","1531584114_5b4a1e72dae898.36492185","Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920P Build/NRD90M) AppleWebKit/537.36 (KHTML, like Geck","Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920P Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",NA,"98.113.121.70",-73.87729645,40.95130157,"United States","Yonkers","NY",10701,"Yes","Strongly agree","Yes","","","","No, but I told a coworker","No, not reported","","","","Unsure reporting the incident would help or be taken seriously","","Worried about retaliation","Don't trust my steward","","Lack of support from co-workers","","","","","","","Another union-represented employee","","","","","","","","No","1 or more times per week","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","","","","","Other - Write In","Field ","No","","","Not interested","Neutral","Not interested","Not interested","Not interested","Female",NA,"","Other - Write In","Doesn't matter ",1968,"Telecom","","$50,000 to $74,999","Bachelor's degree","",NA,"Female","Other",50,2,1.14906414007553
"498",1145,"07/14/2018 12:14","07/14/2018 12:23","Complete",NA,NA,NA,"English","","","1531584876_5b4a216cd92695.65475799","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15",NA,"163.230.236.5",-76.14640045,36.83720016,"United States","Virginia Beach","VA",23462,"Yes","Disagree","Yes","","","","","No, not reported","Not applicable","","","","","","","","","","Other - Write In","it was from a customer","","","","","","","","A customer of my employer","","","","No","Never","Satisfied","","","","Retail store","","","","","","","No","","","Neutral","Not interested","Not interested","Not at all interested or opposed","Not at all interested or opposed","Female",NA,"","White","",1969,"Retail","","$50,000 to $74,999","Bachelor's degree","",NA,"Female","White",49,2,0.938463391604388
"499",1146,"07/14/2018 12:21","07/14/2018 12:26","Complete",NA,NA,NA,"English","","","1531585285_5b4a2305deed81.88161677","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"67.180.179.208",-122.483902,37.74409866,"United States","San Francisco","CA",94116,"Yes","Disagree","Yes","Yes, to a steward","","","","","Neutral","","","","","","","","","","","","Not applicable","","Someone in a more senior role who is not a direct supervisor","Another union-represented employee","","","","A customer of my employer","","","","Yes","1 or more times per week","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Interested","Interested","Interested","Female",NA,"","White","",1990,"Airlines","","$35,000 to $49,999","Associate degree","",NA,"Female","White",28,1,0.901177271985636
"501",1150,"07/14/2018 12:27","07/14/2018 12:31","Complete",NA,NA,NA,"English","","","1531585651_5b4a24731dd095.50774405","Mozilla/5.0 (Linux; Android 7.0; SM-J727T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrom","Mozilla/5.0 (Linux; Android 7.0; SM-J727T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",NA,"72.193.38.121",-115.0876999,36.12009811,"United States","Las Vegas","NV",89121,"Yes","Agree","Yes","","","","","No, not reported","Not applicable","","","Unsure reporting the incident would help or be taken seriously","","","","","","","","","","","","","","","","","","Exclusive / None of the above","","Yes","1 or more times per year","Neutral","","","","","","","Airport or airplane","","","","No","","","Interested","Neutral","Neutral","Neutral","Interested","Male",NA,"","Hispanic/Latino","",1972,"Airlines","","$75,000 to $99,999","Bachelor's degree","",NA,"Male","Hispanic/Latino",46,2,0.638233281028553
"502",1151,"07/14/2018 12:27","07/14/2018 12:31","Complete",NA,NA,NA,"English","","","1531585673_5b4a248996ff57.71222074","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",NA,"12.31.71.58",-80.8431015,35.22710037,"United States","","NC",NA,"Yes","Strongly agree","Yes","","Yes, to a superior","","No, but I told a coworker","","Very Dissatisfied","","","","","Worried about retaliation","","","","","","","","","","","","","","","","Exclusive / None of the above","","Yes","At least once per day","Very Dissatisfied","","","","","","","Airport or airplane","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","American Indian/Alaska Native","",1980,"Airlines","","Less than $25,000","Graduated high school","",NA,"Female","Other",38,1,1.10341063525076
"506",1155,"07/14/2018 12:32","07/14/2018 12:36","Complete",NA,NA,NA,"English","","","1531585937_5b4a259186beb2.03001883","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",NA,"96.250.60.19",-73.82700348,40.76649857,"United States","Flushing","NY",11354,"Yes","Agree","Yes","","","","No, but I told a coworker","","Neutral","","","","","","","","Lack of support from co-workers","","","","","","","Another union-represented employee","","","","","","","","Yes","1 or more times per week","Satisfied","","","","","Work at remote sites in the field or from my vehicle","","","","","","Yes","No","No","Interested","Interested","Interested","Interested","Interested","Male",NA,"","White","",1956,"Telecom","","$100,000 to $124,999","Associate degree","",NA,"Male","White",62,3,1.67584471264405
